CO_UNIDADE;CO_CNES;NU_CNPJ_MANTENEDORA;TP_PFPJ;NO_FANTASIA;NU_ENDERECO;CO_CEP;NU_TELEFONE;NO_EMAIL;CO_ATIVIDADE;TP_UNIDADE;CO_ESTADO_GESTOR;CO_MUNICIPIO_GESTOR;CO_TIPO_UNIDADE;CO_TIPO_ESTABELECIMENTO;CO_CONVENIO;QTProfissionais;NU_CNPJ_ADM;TO_CHAR(DT_VIGENCIA_INICIAL,'DD/MM/YYYY');TO_CHAR(DT_VIGENCIA_FINAL,'DD/MM/YYYY');CO_CPF;NO_REPRESENTANTE;DS_CARGO;DS_E_MAIL;DT_DADOS
2211002405474;2405474;;3;CLINICA MONTEIRO;1927;64018010;(86)32293242;;4;39;22;221100;;18.0;2;;;;;;;;;202211
2211002405474;2405474;;3;CLINICA MONTEIRO;1927;64018010;(86)32293242;;4;39;22;221100;;18.0;2;;;;;;;;;202211
2211002405474;2405474;;3;CLINICA MONTEIRO;1927;64018010;(86)32293242;;4;39;22;221100;;18.0;6;;;;;;;;;202211
2211009874410;9874410;;3;BIOANALISE LTDA;1733;64049370;32158555;;4;39;22;221100;;18.0;6;;;;;;;;;202211
2211009874038;9874038;;3;BIOANALISE LTDA;2140;64001120;8632158585;;4;39;22;221100;;18.0;2;;;;;;;;;202211
2211209138536;9138536;2366381000152.0;3;LABORATORIO DE PROTESE DENTARIA DE URUCUI;126;64860000;;;4;39;22;221120;;20.0;1;;;;;;;;;202211
2207002324105;2324105;;3;ANALISA LABORATORIO CLINICO;644;64500000;(89)34621487;carvalhoevandro@hotmail.com;4;39;22;220700;;18.0;1;;;;;;;;;202211
2207002324105;2324105;;3;ANALISA LABORATORIO CLINICO;644;64500000;(89)34621487;carvalhoevandro@hotmail.com;4;39;22;220700;;18.0;1;;;;;;;;;202211
2207002324105;2324105;;3;ANALISA LABORATORIO CLINICO;644;64500000;(89)34621487;carvalhoevandro@hotmail.com;4;39;22;220700;;18.0;2;;;;;;;;;202211
2211002406322;2406322;;3;LABORATORIO DIAGNOSE;1548;64000060;(86)2211464;;4;39;22;221100;;;1;;;;;;;;;202211
2211002406322;2406322;;3;LABORATORIO DIAGNOSE;1548;64000060;(86)2211464;;4;39;22;221100;;;1;;;;;;;;;202211
2211002406322;2406322;;3;LABORATORIO DIAGNOSE;1548;64000060;(86)2211464;;4;39;22;221100;;;2;;;;;;;;;202211
2211002406322;2406322;;3;LABORATORIO DIAGNOSE;1548;64000060;(86)2211464;;4;39;22;221100;;;2;;;;;;;;;202211
2201204008189;4008189;;3;LABORATORIO PREVCAN;244;64100000;86-32216097;;4;39;22;220120;;18.0;2;;;;;;;;;202211
2201967277636;7277636;2630576000168.0;3;LABORATORIO ODONTOLOGICO DE BRASILEIRA;120;64265000;;smsbrasileira@gmail.com;4;39;22;220196;;20.0;1;;;;;;;;;202211
2209559882731;9882731;1858918000139.0;3;LABORATORIO DE PROTESES DENTARIA SAO BRAZ DO PIAUI;S/N;64783000;;smssbpi@hotmail.com;4;39;22;220955;;20.0;1;;;;;;;;;202211
2211006331408;6331408;;3;NOVACLIN SAUDE;1266;64048110;(86)32343373;;4;39;22;221100;;;2;;;;;;;;;202211
2209357367104;7367104;2639174000124.0;3;LRPD DE SANTANA DO PIAUI;S/N;64615000;8934431126;saudesantanapi@gmail.com;4;39;22;220935;;20.0;1;;;;;;;;;202211
2207700447811;447811;;3;CER IV PARNAIBA;S/N;64217380;86 32320353;adersonreabilitar@gmail.com;4;39;22;220770;;15.0;1;;;;;;;;;202211
2202304008324;4008324;;3;LABORATORIO MARIA ROSA DE VASCONCELOS;297;64890000;(089) 3521-1564;;4;39;22;220230;;18.0;2;;;;;;;;;202211
2202304008324;4008324;;3;LABORATORIO MARIA ROSA DE VASCONCELOS;297;64890000;(089) 3521-1564;;4;39;22;220230;;18.0;6;;;;;;;;;202211
2203700997455;997455;4266498000190.0;3;LABORATORIO MUNICIPAL DE ESPERANTINA;173;64180000;(86) 3383 1538;DEVISAESPERANTINA@GMAIL.COM;4;39;22;220370;;18.0;1;;;;;;;;;202211
2207803024202;3024202;;3;BETESDA LABORATORIO DE ANALISES CLINICAS;255;64750000;(89) 4871777;;4;39;22;220780;;18.0;1;;;;;;;;;202211
2207803024202;3024202;;3;BETESDA LABORATORIO DE ANALISES CLINICAS;255;64750000;(89) 4871777;;4;39;22;220780;;18.0;1;;;;;;;;;202211
2207803024202;3024202;;3;BETESDA LABORATORIO DE ANALISES CLINICAS;255;64750000;(89) 4871777;;4;39;22;220780;;18.0;2;;;;;;;;;202211
2207803024202;3024202;;3;BETESDA LABORATORIO DE ANALISES CLINICAS;255;64750000;(89) 4871777;;4;39;22;220780;;18.0;2;;;;;;;;;202211
2207803024202;3024202;;3;BETESDA LABORATORIO DE ANALISES CLINICAS;255;64750000;(89) 4871777;;4;39;22;220780;;18.0;6;;;;;;;;;202211
2207803024202;3024202;;3;BETESDA LABORATORIO DE ANALISES CLINICAS;255;64750000;(89) 4871777;;4;39;22;220780;;18.0;6;;;;;;;;;202211
2207802314835;2314835;2433931000109.0;3;LABORATORIO MUNICIPAL;185;64750000;;smspaulistana-pi@hotmail.com;4;39;22;220780;;18.0;1;;;;;;;;;202211
2208402365049;2365049;;3;INSTITUTO PIRIPIRIENSE DE ANALISES CLINICAS;532;64260000;(86)2761268;;4;39;22;220840;;18.0;1;;;;;;;;;202211
2208402365049;2365049;;3;INSTITUTO PIRIPIRIENSE DE ANALISES CLINICAS;532;64260000;(86)2761268;;4;39;22;220840;;18.0;1;;;;;;;;;202211
2208402365049;2365049;;3;INSTITUTO PIRIPIRIENSE DE ANALISES CLINICAS;532;64260000;(86)2761268;;4;39;22;220840;;18.0;2;;;;;;;;;202211
2208402365049;2365049;;3;INSTITUTO PIRIPIRIENSE DE ANALISES CLINICAS;532;64260000;(86)2761268;;4;39;22;220840;;18.0;2;;;;;;;;;202211
2208402365049;2365049;;3;INSTITUTO PIRIPIRIENSE DE ANALISES CLINICAS;532;64260000;(86)2761268;;4;39;22;220840;;18.0;6;;;;;;;;;202211
2201902490528;2490528;;3;LABLEMOS LABORATORIO DE ANALISES CLINICAS;585;64900000;(89)35621689;;4;39;22;220190;;18.0;1;;;;;;;;;202211
2201902490528;2490528;;3;LABLEMOS LABORATORIO DE ANALISES CLINICAS;585;64900000;(89)35621689;;4;39;22;220190;;18.0;1;;;;;;;;;202211
2201902490528;2490528;;3;LABLEMOS LABORATORIO DE ANALISES CLINICAS;585;64900000;(89)35621689;;4;39;22;220190;;18.0;2;;;;;;;;;202211
2203359156496;9156496;;3;LAB SORRISO;S/N;64785000;(89) 8125-5344;beatriz.maianne@hotmail.com;4;39;22;220335;;16.0;2;;;;;;;;;202211
2209900046655;46655;2561143000106.0;3;LRPD SAO JOAO DA SERRA;S/N;64350000;8632511169;;4;39;22;220990;;18.0;1;;;;;;;;;202211
2200959334807;9334807;;3;DISTRIBUIDORA LABORATORIO ALVES;90;64612000;89 94632452;;4;39;22;220095;;20.0;2;;;;;;;;;202211
2211003393046;3393046;;3;ENDOANALISE LABORATORIO DE ANALISES CLINICA E HORMONAIS;165;64000390;(86)2234144;;4;39;22;221100;;;2;;;;;;;;;202211
2208003383636;3383636;;3;MED DIAGNOSTICO;841;64600148;(89)422-4039;;4;39;22;220800;;16.0;1;;;;;;;;;202211
2208003383636;3383636;;3;MED DIAGNOSTICO;841;64600148;(89)422-4039;;4;39;22;220800;;16.0;1;;;;;;;;;202211
2208003383636;3383636;;3;MED DIAGNOSTICO;841;64600148;(89)422-4039;;4;39;22;220800;;16.0;2;;;;;;;;;202211
2208003383636;3383636;;3;MED DIAGNOSTICO;841;64600148;(89)422-4039;;4;39;22;220800;;16.0;2;;;;;;;;;202211
2211002360918;2360918;;3;LABORATORIO CLINICO DE TERESINA SC;2222;64014280;(86)2218196;;4;39;22;221100;;;2;;;;;;;;;202211
2211002360918;2360918;;3;LABORATORIO CLINICO DE TERESINA SC;2222;64014280;(86)2218196;;4;39;22;221100;;;6;;;;;;;;;202211
2211002406195;2406195;;3;DIAGNOSTIC;2140;64001120;(86)2231514;;4;39;22;221100;;18.0;1;;;;;;;;;202211
2211002406195;2406195;;3;DIAGNOSTIC;2140;64001120;(86)2231514;;4;39;22;221100;;18.0;1;;;;;;;;;202211
2211002406195;2406195;;3;DIAGNOSTIC;2140;64001120;(86)2231514;;4;39;22;221100;;18.0;2;;;;;;;;;202211
2211002406195;2406195;;3;DIAGNOSTIC;2140;64001120;(86)2231514;;4;39;22;221100;;18.0;2;;;;;;;;;202211
2208406480578;6480578;2601314000175.0;3;CENTRO DE ATIVIDADES FISICAS INTEGRADAS CAFI;S/N;64260000;986)32761788;sms@piripiri.pi.gov.br;4;39;22;220840;;13.0;1;;;;;;;;;202211
2211009811265;9811265;;3;BIOANALISE CASAMATER;2540;64017040;8632158585;;4;39;22;221100;;18.0;2;;;;;;;;;202211
2209109541667;9541667;;3;LAB CITO CLINICA;305;64545000;;;4;39;22;220910;;18.0;2;;;;;;;;;202211
2208009486364;9486364;;3;SORRILAB;204;64600106;89 94662558;drici1701@gmail.com;4;39;22;220800;;20.0;2;;;;;;;;;202211
2201709436200;9436200;2458170000140.0;3;LABORATORIO DE PROTESE DE BERTOLINIA PI;310;64870000;;;4;39;22;220170;;20.0;1;;;;;;;;;202211
2205503466329;3466329;;3;LABORATORIO NOSSA SENHORA DO LIVRAMENTO;90;64110000;86 3264 2524;;4;39;22;220550;;18.0;2;;;;;;;;;202211
2200403791203;3791203;;3;LABORATORIO EXAME TERESINA;1914;64290000;86 32323957;liarthdgh@gmail.com;4;39;22;220040;;18.0;2;;;;;;;;;202211
2200403791203;3791203;;3;LABORATORIO EXAME TERESINA;1914;64290000;86 32323957;liarthdgh@gmail.com;4;39;22;220040;;18.0;6;;;;;;;;;202211
2211000946656;946656;;3;LABORATORIO EXAME DE TERESINA LTDA;699;64049440;8621065959;;4;39;22;221100;;18.0;2;;;;;;;;;202211
2206657984707;7984707;2742341000168.0;3;LRPD DE MORRO CABECA NO TEMPO;S/N;64968000;;;4;39;22;220665;;20.0;1;;;;;;;;;202211
2210609004440;9004440;;3;LAPRODENT;400;64770000;;;4;39;22;221060;;;2;;;;;;;;;202211
2211006603521;6603521;;3;UNIAUDIO;1972;64001120;86 3221 7523;;4;39;22;221100;;;2;;;;;;;;;202211
2201009873961;9873961;2545932000145.0;3;LRPD DE ARRAIAL;S/N;64480000;;;4;39;22;220100;;16.0;1;;;;;;;;;202211
2207700520047;520047;;3;LAPAC PARNAIBA;849;64200200;86 32219141;exata-contabilidade@oi.com.br;4;39;22;220770;;18.0;1;;;;;;;;;202211
2207700520047;520047;;3;LAPAC PARNAIBA;849;64200200;86 32219141;exata-contabilidade@oi.com.br;4;39;22;220770;;18.0;2;;;;;;;;;202211
2203907445636;7445636;;3;MR LABORATORIO DE PROTESE DENTARIA;468;64800000;;;4;39;22;220390;;;1;;;;;;;;;202211
2203907445636;7445636;;3;MR LABORATORIO DE PROTESE DENTARIA;468;64800000;;;4;39;22;220390;;;1;;;;;;;;;202211
2203907445636;7445636;;3;MR LABORATORIO DE PROTESE DENTARIA;468;64800000;;;4;39;22;220390;;;2;;;;;;;;;202211
2203907445636;7445636;;3;MR LABORATORIO DE PROTESE DENTARIA;468;64800000;;;4;39;22;220390;;;2;;;;;;;;;202211
2207002324318;2324318;;3;CENTRO DE ENDOSCOPIA DE OEIRAS SC;600;64500000;(89) 34621709;;4;39;22;220700;;18.0;1;;;;;;;;;202211
2207002324318;2324318;;3;CENTRO DE ENDOSCOPIA DE OEIRAS SC;600;64500000;(89) 34621709;;4;39;22;220700;;18.0;1;;;;;;;;;202211
2207002324318;2324318;;3;CENTRO DE ENDOSCOPIA DE OEIRAS SC;600;64500000;(89) 34621709;;4;39;22;220700;;18.0;2;;;;;;;;;202211
2211005662389;5662389;;3;NUCLEO INTEGRADO DE FISIOTERAPIA;1538;64000100;(86)322668;clinicamarcosmaciel@yahoo.com.;4;39;22;221100;;16.0;2;;;;;;;;;202211
2211005662389;5662389;;3;NUCLEO INTEGRADO DE FISIOTERAPIA;1538;64000100;(86)322668;clinicamarcosmaciel@yahoo.com.;4;39;22;221100;;16.0;6;;;;;;;;;202211
2211005662435;5662435;;3;BIO TEST;443;64001390;(86)32215493;;4;39;22;221100;;;2;;;;;;;;;202211
2211005662435;5662435;;3;BIO TEST;443;64001390;(86)32215493;;4;39;22;221100;;;6;;;;;;;;;202211
2207706223966;6223966;;3;TEC LAB;867;64200200;86 3321 1136;;4;39;22;220770;;16.0;1;;;;;;;;;202211
2207706223966;6223966;;3;TEC LAB;867;64200200;86 3321 1136;;4;39;22;220770;;16.0;2;;;;;;;;;202211
2207705206197;5206197;;3;LABORATORIO DE ANALISES CLINICAS DR VALDIR MATOS LTDA;2084;64215180;86-33268138;;4;39;22;220770;;;2;;;;;;;;;202211
2207705206197;5206197;;3;LABORATORIO DE ANALISES CLINICAS DR VALDIR MATOS LTDA;2084;64215180;86-33268138;;4;39;22;220770;;;5;;;;;;;;;202211
2207705206197;5206197;;3;LABORATORIO DE ANALISES CLINICAS DR VALDIR MATOS LTDA;2084;64215180;86-33268138;;4;39;22;220770;;;6;;;;;;;;;202211
2204357509537;7509537;1668772000169.0;3;LRPD GEMINIANO PI;203;64613000;8934260001;;4;39;22;220435;;20.0;1;;;;;;;;;202211
2208002694662;2694662;1632094000184.0;3;CENTRO DE TESTAGEM E ACONSELHAMENTO EM DST AIDS;S/N;64600104;(89)4154252;;4;39;22;220800;;16.0;1;;;;;;;;;202211
2208002694662;2694662;1632094000184.0;3;CENTRO DE TESTAGEM E ACONSELHAMENTO EM DST AIDS;S/N;64600104;(89)4154252;;4;39;22;220800;;16.0;1;;;;;;;;;202211
2208002365421;2365421;;3;CLIGAPI;305;64600000;(89)34223108;;4;39;22;220800;;;1;;;;;;;;;202211
2208002365421;2365421;;3;CLIGAPI;305;64600000;(89)34223108;;4;39;22;220800;;;1;;;;;;;;;202211
2208002365421;2365421;;3;CLIGAPI;305;64600000;(89)34223108;;4;39;22;220800;;;6;;;;;;;;;202211
2201202365111;2365111;;3;CLIMAR;191;64100000;(86)32421366;;4;39;22;220120;;18.0;2;;;;;;;;;202211
2201202365111;2365111;;3;CLIMAR;191;64100000;(86)32421366;;4;39;22;220120;;18.0;2;;;;;;;;;202211
2207807873719;7873719;;3;ODONTOMED;534;64750000;89994047772;manupessoa@ymayl.com;4;39;22;220780;;20.0;2;;;;;;;;;202211
2207807873719;7873719;;3;ODONTOMED;534;64750000;89994047772;manupessoa@ymayl.com;4;39;22;220780;;20.0;2;;;;;;;;;202211
2207807873719;7873719;;3;ODONTOMED;534;64750000;89994047772;manupessoa@ymayl.com;4;39;22;220780;;20.0;2;;;;;;;;;202211
2207807873719;7873719;;3;ODONTOMED;534;64750000;89994047772;manupessoa@ymayl.com;4;39;22;220780;;20.0;2;;;;;;;;;202211
2201103318508;3318508;;3;BIOLAB;64;64965000;89 81243581;;4;39;22;220110;;18.0;2;;;;;;;;;202211
2211002443872;2443872;;3;NEOLAB LABORATORIO DE ANALISES CLINICAS LTDA;2189;64001120;(86)2229495;;4;39;22;221100;;18.0;2;;;;;;;;;202211
2211009849874;9849874;;3;HEMATO;2566;64007240;86981273173;;4;39;22;221100;;16.0;2;;;;;;;;;202211
2211209916253;9916253;;3;LABORATORIO RIBEIRO;889;64860000;89 88156918;aupeconta@hotmail.com;4;39;22;221120;;20.0;2;;;;;;;;;202211
2203907215347;7215347;;3;CLINICA ODONTOLOGICA DR RAIMUNDO MARTINS;882;64800046;8935223300;raimar@floriano.net.br;4;39;22;220390;;18.0;1;;;;;;;;;202211
2203907215347;7215347;;3;CLINICA ODONTOLOGICA DR RAIMUNDO MARTINS;882;64800046;8935223300;raimar@floriano.net.br;4;39;22;220390;;18.0;1;;;;;;;;;202211
2203907215347;7215347;;3;CLINICA ODONTOLOGICA DR RAIMUNDO MARTINS;882;64800046;8935223300;raimar@floriano.net.br;4;39;22;220390;;18.0;2;;;;;;;;;202211
2203907215347;7215347;;3;CLINICA ODONTOLOGICA DR RAIMUNDO MARTINS;882;64800046;8935223300;raimar@floriano.net.br;4;39;22;220390;;18.0;2;;;;;;;;;202211
2211007205325;7205325;;3;LABORATORIO ARCANGELOS DE PROTESE DENTARIA;1799;64023500;;;4;39;22;221100;;;2;;;;;;;;;202211
2211007205325;7205325;;3;LABORATORIO ARCANGELOS DE PROTESE DENTARIA;1799;64023500;;;4;39;22;221100;;;6;;;;;;;;;202211
2211007477406;7477406;;3;CLINICA DE FISIOTERAPIA E ESTETICA ICAF;26;64039570;8632193439;lizianefisioterapeuta@hotmail.com;4;39;22;221100;;15.0;1;;;;;;;;;202211
2211007477406;7477406;;3;CLINICA DE FISIOTERAPIA E ESTETICA ICAF;26;64039570;8632193439;lizianefisioterapeuta@hotmail.com;4;39;22;221100;;15.0;2;;;;;;;;;202211
2211007477406;7477406;;3;CLINICA DE FISIOTERAPIA E ESTETICA ICAF;26;64039570;8632193439;lizianefisioterapeuta@hotmail.com;4;39;22;221100;;15.0;6;;;;;;;;;202211
2202137393024;7393024;1612570000103.0;3;LABORATORIO DE PROTESE DENTARIA LRPD;S/N;64578000;8934760076;;4;39;22;220213;;20.0;1;;;;;;;;;202211
2211357354371;7354371;41522103000107.0;3;LRPD VARZEA BRANCA;45;64773000;;;4;39;22;221135;;20.0;1;;;;;;;;;202211
2211007262256;7262256;;3;PRO ODONTOLOGIA;1268;64003265;86 88535047;prodontologia@hotmail.com;4;39;22;221100;;20.0;1;;;;;;;;;202211
2211007262256;7262256;;3;PRO ODONTOLOGIA;1268;64003265;86 88535047;prodontologia@hotmail.com;4;39;22;221100;;20.0;1;;;;;;;;;202211
2211007262256;7262256;;3;PRO ODONTOLOGIA;1268;64003265;86 88535047;prodontologia@hotmail.com;4;39;22;221100;;20.0;6;;;;;;;;;202211
2205200825166;825166;;3;LABORATORIO DE PROTESE DENTARIA PRODENTE;554;64575000;89 99346627;naiararyan28@gmail.com;4;39;22;220520;;20.0;2;;;;;;;;;202211
2200707703244;7703244;1676082000151.0;3;LABORATORIO DE PROTESES DENTARIA DE ANISIO DE ABREU PI;200;64780000;;;4;39;22;220070;;20.0;1;;;;;;;;;202211
2206697407912;7407912;1612596000143.0;3;LABORATORIO DE PROTESE DENTARIA DE MURICI DOS PORTELAS;S/N;64175000;;;4;39;22;220669;;20.0;1;;;;;;;;;202211
2210602854465;2854465;;3;LABORATORIO DENTE DE LEITE;326;64770000;86 32222222;joaolennon@hotmail.com;4;39;22;221060;;20.0;2;;;;;;;;;202211
2210602854465;2854465;;3;LABORATORIO DENTE DE LEITE;326;64770000;86 32222222;joaolennon@hotmail.com;4;39;22;221060;;20.0;2;;;;;;;;;202211
2207702364964;2364964;;3;ENDOGASTRO;1035;64200361;86 33222850;;4;39;22;220770;;16.0;1;;;;;;;;;202211
2207702364964;2364964;;3;ENDOGASTRO;1035;64200361;86 33222850;;4;39;22;220770;;16.0;1;;;;;;;;;202211
2207702364964;2364964;;3;ENDOGASTRO;1035;64200361;86 33222850;;4;39;22;220770;;16.0;2;;;;;;;;;202211
2207702364964;2364964;;3;ENDOGASTRO;1035;64200361;86 33222850;;4;39;22;220770;;16.0;2;;;;;;;;;202211
2207702443732;2443732;;3;CLINICA ARMANDO CAJUBA;866;64200907;(86)3221917;clinicaarmandocajuba@hotmail.com;4;39;22;220770;;16.0;1;;;;;;;;;202211
2207702443732;2443732;;3;CLINICA ARMANDO CAJUBA;866;64200907;(86)3221917;clinicaarmandocajuba@hotmail.com;4;39;22;220770;;16.0;2;;;;;;;;;202211
2211005962536;5962536;;3;OLIMAR LEITE E CIA LTDA;1803;64000360;(86)32235559;;4;39;22;221100;;;2;;;;;;;;;202211
2211005962536;5962536;;3;OLIMAR LEITE E CIA LTDA;1803;64000360;(86)32235559;;4;39;22;221100;;;2;;;;;;;;;202211
2211005962536;5962536;;3;OLIMAR LEITE E CIA LTDA;1803;64000360;(86)32235559;;4;39;22;221100;;;6;;;;;;;;;202211
2211005962536;5962536;;3;OLIMAR LEITE E CIA LTDA;1803;64000360;(86)32235559;;4;39;22;221100;;;6;;;;;;;;;202211
2202257846819;7846819;3265143000113.0;3;LABORATORIO REGIONAL DE PROTESE DENTARIA DE CANAVIEIRA PI;105;64833000;89994602022;;4;39;22;220225;;20.0;1;;;;;;;;;202211
2203807484097;7484097;6554158000190.0;3;LRPD DE FLORES DO PIAUI;S/N;64815000;;;4;39;22;220380;;20.0;1;;;;;;;;;202211
2208103899349;3899349;;3;CLIMEPI;75;64320000;(89) 3474-1250;;4;39;22;220810;;;1;;;;;;;;;202211
2211006932118;6932118;;3;BIOANALISE PARQUE PIAUI;14;64025520;8632158585;;4;39;22;221100;;;2;;;;;;;;;202211
2211006932118;6932118;;3;BIOANALISE PARQUE PIAUI;14;64025520;8632158585;;4;39;22;221100;;;5;;;;;;;;;202211
2211006932118;6932118;;3;BIOANALISE PARQUE PIAUI;14;64025520;8632158585;;4;39;22;221100;;;6;;;;;;;;;202211
2211006932126;6932126;;3;BIOANALISE JOCKEY;754;64048180;;;4;39;22;221100;;;2;;;;;;;;;202211
2211006932126;6932126;;3;BIOANALISE JOCKEY;754;64048180;;;4;39;22;221100;;;5;;;;;;;;;202211
2211006932126;6932126;;3;BIOANALISE JOCKEY;754;64048180;;;4;39;22;221100;;;6;;;;;;;;;202211
2211006932134;6932134;;3;BIOANALISE MARQUES;1274;64002470;86323158585;;4;39;22;221100;;;2;;;;;;;;;202211
2211006932134;6932134;;3;BIOANALISE MARQUES;1274;64002470;86323158585;;4;39;22;221100;;;5;;;;;;;;;202211
2211006932134;6932134;;3;BIOANALISE MARQUES;1274;64002470;86323158585;;4;39;22;221100;;;6;;;;;;;;;202211
2211006932142;6932142;;3;BIOANALISE SANTA FE;2278;64000360;8632158585;;4;39;22;221100;;18.0;2;;;;;;;;;202211
2211006932142;6932142;;3;BIOANALISE SANTA FE;2278;64000360;8632158585;;4;39;22;221100;;18.0;5;;;;;;;;;202211
2211006932142;6932142;;3;BIOANALISE SANTA FE;2278;64000360;8632158585;;4;39;22;221100;;18.0;6;;;;;;;;;202211
2207702364956;2364956;;3;LABORATORIO VITAL BRASIL;910;64200280;(86)3211414;;4;39;22;220770;;16.0;1;;;;;;;;;202211
2207702364956;2364956;;3;LABORATORIO VITAL BRASIL;910;64200280;(86)3211414;;4;39;22;220770;;16.0;2;;;;;;;;;202211
2207702443724;2443724;;3;RAD IMAGEM;799;64218570;(86)3212971;;4;39;22;220770;;;1;;;;;;;;;202211
2207702443724;2443724;;3;RAD IMAGEM;799;64218570;(86)3212971;;4;39;22;220770;;;2;;;;;;;;;202211
2207602694379;2694379;;3;LUNAR LABORATORIO;S/N;64970000;(89)5721212;;4;39;22;220760;;18.0;2;;;;;;;;;202211
2207702323060;2323060;;3;ENDOCLINICA;690;64218680;(86)3211992;;4;39;22;220770;;16.0;1;;;;;;;;;202211
2207702323060;2323060;;3;ENDOCLINICA;690;64218680;(86)3211992;;4;39;22;220770;;16.0;1;;;;;;;;;202211
2207702323060;2323060;;3;ENDOCLINICA;690;64218680;(86)3211992;;4;39;22;220770;;16.0;2;;;;;;;;;202211
2207702323060;2323060;;3;ENDOCLINICA;690;64218680;(86)3211992;;4;39;22;220770;;16.0;2;;;;;;;;;202211
2207702323648;2323648;;3;CLINICA PASTEUR;799;64200280;(86)3222483;clinicapasteurlab@hotmail.com;4;39;22;220770;;16.0;1;;;;;;;;;202211
2207702323648;2323648;;3;CLINICA PASTEUR;799;64200280;(86)3222483;clinicapasteurlab@hotmail.com;4;39;22;220770;;16.0;2;;;;;;;;;202211
2208402365065;2365065;;3;PREVLAB ANALISE CLINICAS QUALIFICADAS LTDA;801;64260000;(86)2762388;;4;39;22;220840;;18.0;1;;;;;;;;;202211
2208402365065;2365065;;3;PREVLAB ANALISE CLINICAS QUALIFICADAS LTDA;801;64260000;(86)2762388;;4;39;22;220840;;18.0;1;;;;;;;;;202211
2208402365065;2365065;;3;PREVLAB ANALISE CLINICAS QUALIFICADAS LTDA;801;64260000;(86)2762388;;4;39;22;220840;;18.0;2;;;;;;;;;202211
2208402365065;2365065;;3;PREVLAB ANALISE CLINICAS QUALIFICADAS LTDA;801;64260000;(86)2762388;;4;39;22;220840;;18.0;2;;;;;;;;;202211
2208402365065;2365065;;3;PREVLAB ANALISE CLINICAS QUALIFICADAS LTDA;801;64260000;(86)2762388;;4;39;22;220840;;18.0;6;;;;;;;;;202211
2207702324326;2324326;;3;BIO MED;774;64200200;(86)3223115;;4;39;22;220770;;16.0;1;;;;;;;;;202211
2207702324326;2324326;;3;BIO MED;774;64200200;(86)3223115;;4;39;22;220770;;16.0;2;;;;;;;;;202211
2207702324342;2324342;;3;CLINICA DR CHAGAS ARAGAO;1146;64200290;(86)3222679;;4;39;22;220770;;16.0;1;;;;;;;;;202211
2207702324342;2324342;;3;CLINICA DR CHAGAS ARAGAO;1146;64200290;(86)3222679;;4;39;22;220770;;16.0;2;;;;;;;;;202211
2207702324539;2324539;;3;LABORATORIO OSWALDO CRUZ;529;64200280;(86)3224084;;4;39;22;220770;;16.0;1;;;;;;;;;202211
2207702324539;2324539;;3;LABORATORIO OSWALDO CRUZ;529;64200280;(86)3224084;;4;39;22;220770;;16.0;2;;;;;;;;;202211
2210002860910;2860910;6553564000138.0;3;CER II DE SAO JOAO DO PIAUI;S/N;64760000;;;4;39;22;221000;;16.0;1;;;;;;;;;202211
2204204008820;4008820;;3;BIODIAGNOSTICO;S/N;64645000;8934223840;;4;39;22;220420;;18.0;1;;;;;;;;;202211
2204204008820;4008820;;3;BIODIAGNOSTICO;S/N;64645000;8934223840;;4;39;22;220420;;18.0;2;;;;;;;;;202211
2207602928612;2928612;;3;CLINICA PARNAGUA;100;64970000;89 81226800;junior.campel@gmail.com;4;39;22;220760;;18.0;2;;;;;;;;;202211
2201980940127;940127;1612567000181.0;3;LRPD DE BREJO DO PIAUI;S/N;64895000;89981151575;;4;39;22;220198;;20.0;1;;;;;;;;;202211
2211003111911;3111911;;3;ENDOCARDIO;616;64001450;(86);;4;39;22;221100;;;2;;;;;;;;;202211
2205592869314;2869314;;3;DENT LAB AS;0101;64308000;89 99212302;sousaalderi@gmail.com;4;39;22;220559;;20.0;2;;;;;;;;;202211
2205592869314;2869314;;3;DENT LAB AS;0101;64308000;89 99212302;sousaalderi@gmail.com;4;39;22;220559;;20.0;2;;;;;;;;;202211
2203900047309;47309;;3;ANALISAR EXAMES LABORATORIAS;590;64800110;89 35214882;in-focontas@hotmail.com;4;39;22;220390;;18.0;1;;;;;;;;;202211
2203900047309;47309;;3;ANALISAR EXAMES LABORATORIAS;590;64800110;89 35214882;in-focontas@hotmail.com;4;39;22;220390;;18.0;2;;;;;;;;;202211
2203900047309;47309;;3;ANALISAR EXAMES LABORATORIAS;590;64800110;89 35214882;in-focontas@hotmail.com;4;39;22;220390;;18.0;6;;;;;;;;;202211
2211000941050;941050;;3;LABORATORIO EXAME TERESINA;2255;64001160;8621065959;adminsitracao@laboexame.com.br;4;39;22;221100;;18.0;2;;;;;;;;;202211
2200400938289;938289;;3;BIOANALISE LTDA;S/N;64290000;86 32158585;;4;39;22;220040;;18.0;2;;;;;;;;;202211
2211009687971;9687971;;3;UNIDADE MATRIZ;265;64001390;8632239700;;4;39;22;221100;;18.0;2;;;;;;;;;202211
2211009687971;9687971;;3;UNIDADE MATRIZ;265;64001390;8632239700;;4;39;22;221100;;18.0;2;;;;;;;;;202211
2206609668829;9668829;6554232000178.0;3;LABORATORIO DE PROTESE DENTARIA DE MONTE ALEGRE DO PIAUI;S/N;64940000;;;4;39;22;220660;;20.0;1;;;;;;;;;202211
